cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,distance,age,transaction_date,transaction_month,transaction_year,transaction_time,transaction_day,transaction_weekday,is_weekend,population_category,log_amt,amt_squared,transaction_count,average_transaction_amount,merchant_transaction_count,merchant_avg_amt,std_transaction_amount,is_senior,is_minor,amt_age_ratio,distance_amt_ratio,time_of_day,amt_per_merchant,monthly_spending,is_fraud_and_weekend,amt_variance,amt_diff_mean,total_transaction_amt,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,dob_year,dob_month,dob_day
4639910000000000.0,"fraud_Bhavsar, Chander and Kothari Pvt Ltd",online_shopping,7109.58,Inaaya ,Thaker,M,"17/58, Krishnan Road, Gaya 659416",Gandhinagar,Assam,-35.8840935,81.638291,285044.0,Insurance risk surveyor,-35.87695,-1.3032460932720078,1.0,1.4553428204862755,85,2022-10-22,10,2022,03:14:00,22,5,1,small,8.86933909471634,50546127.7764,14,3791.551428571429,6,7109.579999999999,2981.9687973470895,1,0,83.64211764705883,0.0002047016589568,night,7109.579999999999,42657.48,1.0,8892137.908351649,3318.0285714285715,53081.72,2022,10,22,3,14,0,1939,5,29
2720800000000000.0,fraud_Kibe Inc Pvt Ltd,entertainment,5734.3,Alisha,Korpal,M,"44, Dugar Circle, Korba-422359",Gandhidham,Manipur,50.8673165,-89.603281,498632.8993690851,Professor Emeritus,50.856316,-89.622983,1.0,1.8461678681289797,74,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.654395338570222,32882196.49,12,4439.0425000000005,3,5734.3,781.0696607988655,1,0,77.49054054054054,0.0003219517409498,morning,5734.3,17202.9,0.0,610069.8150204548,1295.2574999999997,53268.51,2023,3,21,11,41,0,1950,3,11
6563210000000000.0,fraud_Hans-Kanda Pvt Ltd,entertainment,7568.37,Yuvraj ,Madan,M,"04/41, Bawa Nagar, Khammam 816522",Jalna,Mizoram,76.1969725,102.564244,380244.0,Probation officer,76.214025,102.567219,0.0,1.8977913667017696,60,2023-04-25,4,2023,11:53:00,25,1,0,medium,8.931865119718578,57280224.4569,17,6197.172941176471,10,7568.37,1689.3332201151316,0,0,126.1395,0.0002507529846851,morning,7568.37,75683.7,0.0,2853846.728584559,1371.197058823529,105351.94,2023,4,25,11,53,0,1963,10,18
30262700000000.0,fraud_Kari-Dada Pvt Ltd,fitness_and_medical,440.36,Hunar,Sahni,F,"H.No. 54, Tak Street, Chandigarh-109211",Ambarnath,Madhya Pradesh,19.4012655,-141.738538,51522.0,Social worker,19.391142,-141.730967,1.0,1.3775767726166444,59,2023-08-16,8,2023,00:03:00,16,2,0,small,6.089860868964175,193916.9296,8,440.36,8,440.36,0.0,0,0,7.463728813559322,0.0031282967858494,night,440.36,3522.88,0.0,0.0,0.0,3522.88,2023,8,16,0,3,0,1964,6,3
4237820000000.0,"fraud_Shukla, Lad and Luthra Pvt Ltd",entertainment,1178.41,Samarth,Bhandari,F,"41/033, Kadakia Ganj, Sikar 480057",Bhind,Kerala,69.869021,1.542941,98475.0,"Conservation officer, nature",69.883024,1.54065,1.0,1.5595274064218168,24,2023-03-21,3,2023,11:41:00,21,1,0,small,7.0727695924180285,1388650.1281,10,2983.17,6,1178.41,2329.9351413004324,0,0,49.10041666666667,0.0013234166431223,morning,1178.41,7070.460000000001,0.0,5428597.762666667,-1804.76,29831.7,2023,3,21,11,41,0,1999,8,17
4.60380110233571e+17,"fraud_Shetty, Warrior and Kulkarni Pvt Ltd",fitness_and_medical,5145.657143757881,Nirvi,Raj,F,"26/699, Kamdar Path, Davanagere 952631",Durgapur,Bihar,63.047479,73.375472,471840.0,Biomedical engineer,63.059107,73.386963,1.0,1.41670427405009,66,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.546102684602834,26477787.441106517,13,4617.612088466389,8,5145.657143757881,695.2036196138363,1,0,77.96450217814971,0.0002753203788108,morning,5145.657143757881,41165.25715006305,0.0,483308.0727241796,528.0450552914926,60028.95715006305,2023,3,21,11,41,0,1957,9,14
676301000000.0,fraud_Rout and Sons Pvt Ltd,travel,8362.2,Rhea,Sengupta,M,"80, Rattan Ganj, Hajipur 665963",Jalandhar,Meghalaya,4.02253,98.275063,193868.0,Animal technologist,2.3017030783132526,98.260619,0.0,1.4553428204862755,38,2023-03-21,3,2023,11:41:00,21,1,0,small,9.031596407958656,69926388.84000002,16,4782.25875,7,8362.2,3260.7539318913664,0,0,220.05789473684212,0.0001740382698914,morning,8362.2,58535.40000000001,0.0,10632516.204345005,3579.9412500000008,76516.14,2023,3,21,11,41,0,1985,10,20
4.60380110233571e+17,fraud_Kakar-Kara Pvt Ltd,travel,6166.86,Khushi,Ganesh,M,"95/664, Yadav Nagar, Firozabad 609374",Ozhukarai,Mizoram,60.1012205,70.469931,541907.0,Health physicist,60.101962,70.477302,0.0,0.4167865467483245,74,2023-05-09,5,2023,01:40:00,9,1,0,medium,8.727107217190495,38030162.2596,9,6166.86,9,6166.86,0.0,1,0,83.33594594594594,6.75848887032176e-05,night,6166.86,55501.74,0.0,0.0,0.0,55501.74,2023,5,9,1,40,0,1950,3,11
3510160000000000.0,fraud_Deshmukh-Ganesan Pvt Ltd,travel,8617.28,Anya,Johal,M,"56/758, Venkatesh Ganj, Berhampore-605996",Kota,Goa,-81.248745,170.585568,196294.0,Event organiser,-81.250013,-1.3032460932720078,0.0,1.4553428204862755,74,2022-08-23,8,2022,16:02:00,23,1,0,small,9.061640807784912,74257514.59840001,20,7532.025500000001,9,8617.28,1007.1512702379134,1,0,116.44972972972974,0.0001688865651906,afternoon,8617.28,77555.52,0.0,1014353.6811418424,1085.2545,150640.51,2022,8,23,16,2,0,1950,5,6
4.2644e+18,fraud_Sur-Bajwa Pvt Ltd,travel,7692.08,Dharmajan,Thakkar,F,"408, Savant Circle, Vijayawada 400526",Agartala,Himachal Pradesh,-54.0754925,-19.803035,498632.8993690851,Quarry manager,-54.061989,-1.3032460932720078,0.0,1.4553428204862755,78,2023-09-11,9,2023,20:47:00,11,0,0,medium,8.948076502468949,59168094.726399995,15,8767.52,7,7692.08,1041.2903024613263,1,0,98.61641025641026,0.0001892001669881,evening,7692.08,53844.56,0.0,1084285.4940000006,-1075.4400000000005,131512.80000000002,2023,9,11,20,47,0,1945,9,1
342425000000000.0,"fraud_Kaur, Dugal and Bandi Pvt Ltd",online_shopping,638.63,Faiyaz,Kara,M,"H.No. 91, Golla Street, Bettiah 550241",Delhi,Nagaland,-18.271693,25.679813,957190.0,"Programmer, multimedia",-18.256123,25.670867,0.0,1.9722466396305625,28,2023-05-02,5,2023,14:31:00,2,1,0,high,6.460889884175023,407848.2769,7,638.63,7,638.63,0.0,0,0,22.80821428571429,0.0030882461513404,afternoon,638.63,4470.41,0.0,0.0,0.0,4470.41,2023,5,2,14,31,0,1995,8,24
4.60380110233571e+17,"fraud_Taneja, Raval and Khatri Pvt Ltd",online_shopping,9269.47,Tejas,Verma,F,"801, Choudhry Marg, Gurgaon-349811",Amritsar,Gujarat,-24.5214635,-153.887098,665569.0,Event organiser,-24.52626,-153.879791,0.0,0.911527031449644,50,2022-10-15,10,2022,08:45:00,15,5,1,medium,9.134589358461264,85923074.08089998,10,9269.47,10,9269.47,0.0,0,0,185.3894,9.83364778622342e-05,morning,9269.47,92694.7,0.0,0.0,0.0,92694.7,2022,10,15,8,45,0,1974,5,7
213159000000000.0,fraud_Doctor Ltd Pvt Ltd,fitness_and_medical,4711.26,Farhan,Seth,F,"705, Basak Path, Dharmavaram 167041",Berhampur,Maharashtra,19.672504,-148.556537,627041.0,Brewing technologist,19.68338,-148.553051,0.0,1.2632333251069954,83,2023-03-10,3,2023,01:37:00,10,4,0,medium,8.45792290207741,22195970.787600003,12,4711.26,12,4711.26,0.0,1,0,56.7621686746988,0.000268130675256,night,4711.26,56535.12,0.0,0.0,0.0,56535.12,2023,3,10,1,37,0,1941,3,13
4971760000000000.0,fraud_Chada Group Pvt Ltd,online_shopping,435.95,Mehul,Dhillon,F,"H.No. 108, Gara Chowk, Eluru 543182",Sambhal,Sikkim,-15.94577,22.163543,366108.0,Geographical information systems officer,-15.946451,22.170895,1.0,0.7896869218577672,45,2024-04-08,4,2024,16:06:00,8,0,0,medium,6.079818772073553,190052.4025,11,3935.859090909091,6,435.95,4021.0894059830466,0,0,9.687777777777775,0.0018114162675943,afternoon,435.95,2615.7,0.0,16169160.010909092,-3499.909090909091,43294.45,2024,4,8,16,6,0,1978,12,23
6011170000000000.0,"fraud_Sankar, Char and Bahl Pvt Ltd",online_shopping,9040.57,Yuvaan,Kapadia,M,"10/61, Srinivas Ganj, Dibrugarh 767840",Bhiwani,Arunachal Pradesh,-21.041895,154.878088,547736.0,"Programme researcher, broadcasting/film/video",-21.041221,154.860243,0.0,1.8534784302433651,30,2023-06-07,6,2023,18:41:00,7,2,0,medium,9.10958811087326,81731905.9249,10,9040.57,10,9040.57,0.0,0,0,301.3523333333333,0.0002050178727937,evening,9040.57,90405.7,0.0,0.0,0.0,90405.7,2023,6,7,18,41,0,1994,2,20
30483100000000.0,"fraud_Karan, Bhalla and Gara Pvt Ltd",travel,8761.71,Aarav,Badami,M,"39, Bahri Nagar, Ahmednagar-069240",Mathura,Uttarakhand,-45.516814,-45.964029,312602.0,Prison officer,-45.529832,-45.960325,1.0,1.4760171706823844,74,2024-04-15,4,2024,03:26:00,15,0,0,medium,9.078260496818867,76767562.12409998,13,6684.669999999999,6,8761.71,2001.4858248811051,1,0,118.40148648648648,0.0001684622260588,night,8761.71,52570.259999999995,0.0,4005945.5071999975,2077.04,86900.70999999999,2024,4,15,3,26,0,1950,3,11
3531130000000000.0,fraud_Dave-Srinivasan Pvt Ltd,fitness_and_medical,9534.37,Rasha,Thakkar,M,"73/69, Anne Chowk, Raipur 559482",Chandigarh,Karnataka,83.4922705,83.460096,206921.0,"Doctor, hospital",83.503307,83.460666,0.0,1.227223796392244,85,2023-10-19,10,2023,18:11:00,19,3,0,small,9.162763321686471,90904211.29690002,5,9534.37,5,9534.37,0.0,1,0,112.16905882352944,0.0001287157721372,evening,9534.37,47671.850000000006,0.0,0.0,0.0,47671.850000000006,2023,10,19,18,11,0,1939,3,29
180046000000000.0,fraud_Gulati PLC Pvt Ltd,travel,6229.42,Aaina,Manne,F,"H.No. 345, Bora Road, Guwahati 923762",Nizamabad,Bihar,66.2007925,-0.4717681503254255,680757.0,Film/video editor,66.201542,-1.3032460932720078,0.0,1.4553428204862755,74,2022-12-23,12,2022,11:14:00,23,4,0,medium,8.737199025239498,38805673.5364,17,3738.498823529412,10,6229.42,3068.8483941983077,1,0,84.18135135135135,0.0002336241288091,morning,6229.42,62294.2,0.0,9417830.46657353,2490.9211764705883,63554.48,2022,12,23,11,14,0,1949,9,17
4165610000000000.0,"fraud_Swamy, Bajaj and Seshadri Pvt Ltd",fitness_and_medical,6193.59,Anahi,Kadakia,M,"95/664, Yadav Nagar, Firozabad 609374",Bihar Sharif,Rajasthan,-52.019353,-22.626072,785135.0,Environmental manager,-52.006005,-22.617802,1.0,1.5884848103222868,69,2023-03-21,3,2023,11:41:00,21,1,0,high,8.731431609467926,38360557.0881,15,5103.782,7,6193.590000000001,1055.2020586409033,1,0,89.76217391304348,0.0002564723868261,morning,6193.590000000001,43355.130000000005,0.0,1113451.3845600004,1089.808,76556.73,2023,3,21,11,41,0,1954,10,4
3530320000000000.0,"fraud_Reddy, Mann and Bhatia Pvt Ltd",fitness_and_medical,246.54,Azad,Bhat,M,"858, Andra Nagar, Ranchi 302245",South Dumdum,Arunachal Pradesh,1.9229408226670872,105.575826,299118.0,Fish farm manager,-33.730244,105.583813,1.0,1.4553428204862755,44,2022-06-09,6,2022,01:56:00,9,3,0,medium,5.511572185111876,60781.9716,22,2952.9036363636365,8,246.54,2543.927432325562,0,0,5.603181818181818,0.0059030697675276,night,246.54,1972.32,0.0,6471566.780938528,-2706.3636363636365,64963.88,2022,6,9,1,56,0,1980,1,9
30530400000000.0,"fraud_Deep, Tank and Varma Pvt Ltd",fitness_and_medical,745.96,Neysa,Rastogi,M,"62, Sekhon Marg, Durg 116100",Tiruvottiyur,Chhattisgarh,-81.036366,39.19275,498632.8993690851,Forensic scientist,-81.024232,39.180175,1.0,1.366738487481542,74,2023-01-10,1,2023,01:18:00,10,1,0,medium,6.616011636175671,556456.3216,28,3960.2032142857142,5,745.96,3194.739181997959,1,0,10.08054054054054,0.0018321873659198,night,745.96,3729.8,0.0,10206358.440992989,-3214.243214285714,110885.69,2023,1,10,1,18,0,1950,3,11
370187000000000.0,"fraud_Gade, Sinha and Cherian Pvt Ltd",entertainment,8780.01,Jayesh,Andra,M,"H.No. 19, Sekhon Nagar, Tirupati 145711",Aurangabad,Tamil Nadu,-74.178235,-0.4717681503254255,902304.0,Ecologist,-74.172501,7.165599,0.0,1.4553428204862755,77,2023-05-26,5,2023,20:45:00,26,4,0,high,9.080346714181804,77088575.60010001,13,7011.191538461539,5,8780.01,1455.4735724947975,1,0,114.0261038961039,0.0001657563966881,evening,8780.01,43900.05,0.0,2118403.3202307685,1768.8184615384616,91145.49,2023,5,26,20,45,0,1946,7,24
30105300000000.0,fraud_Boase Inc Pvt Ltd,entertainment,8356.57,Adira,Uppal,M,"69/159, Bajwa Chowk, Khandwa 014354",Yamunanagar,Telangana,-59.913676,-0.4717681503254255,672204.0,Research scientist (physical sciences),2.3017030783132526,-119.071627,0.0,1.4553428204862755,19,2024-03-14,3,2024,23:04:00,14,3,0,medium,9.030922993969618,69832262.16489999,14,7093.784285714285,16,7325.369375,1758.1594300059028,0,0,439.8194736842105,0.0001741555231974,night,8356.57,75209.13,0.0,3091124.5813186807,1262.785714285715,99312.98,2024,3,14,23,4,0,2004,10,23
3592120000000000.0,fraud_Sem-Sandal Pvt Ltd,online_shopping,2387.43,Dhanush,Joshi,F,"25, Zachariah Marg, Bally 234924",Bhilai,Assam,69.58186,-96.295281,44555.0,Operations geologist,69.60044,-96.283205,0.0,2.118401380741024,85,2022-06-16,6,2022,08:27:00,16,3,0,small,7.778391525304051,5699822.004899999,801,4551.134564030145,6,2387.43,2523.043721907961,1,0,28.08741176470588,0.0008873145519412,morning,2387.43,300417.1714375788,0.0,6365749.622659177,-2163.7045640301453,3645458.7857881463,2022,6,16,8,27,0,1939,1,8
676173000000.0,"fraud_Taneja, Hans and Cheema Pvt Ltd",entertainment,5274.69,Pranay,Handa,F,"H.No. 02, Raja Nagar, Bilaspur 049357",Ramagundam,Goa,1.9229408226670872,-27.00749,557506.0,Colour technologist,2.3017030783132526,-27.022115,1.0,1.4553428204862755,68,2022-10-05,10,2022,06:32:00,5,2,0,medium,8.570864755477153,27822354.596099995,801,4551.134564030145,7,5274.69,2523.043721907961,1,0,77.56897058823529,0.0002759105882025,morning,5274.69,485206.6100126103,0.0,6365749.622659177,723.5554359698544,3645458.7857881463,2022,10,5,6,32,0,1956,1,20
6011870000000000.0,fraud_Upadhyay Group Pvt Ltd,travel,5145.657143757881,Gatik,Zacharia,F,"H.No. 102, Tiwari Street, Guntakal-778489",Pallavaram,Madhya Pradesh,-79.3362995,18.581615,300846.0,"Sound technician, broadcasting/film/video",-79.341619,18.5649,1.0,0.6841794268708021,66,2022-06-23,6,2022,07:11:00,23,3,0,medium,8.546102684602834,26477787.441106517,7,5145.657143757881,7,5145.657143757881,0.0,1,0,77.96450217814971,0.0001329624978416,morning,5145.657143757881,36019.60000630517,0.0,0.0,0.0,36019.60000630517,2022,6,23,7,11,0,1958,5,29
180037000000000.0,fraud_Rao Inc Pvt Ltd,online_shopping,6637.93,Hridaan,Manne,M,"84, Lal Chowk, Davanagere-274947",Bharatpur,Nagaland,-41.656392,-123.661609,189868.0,Event organiser,-41.657915,-123.662411,1.0,0.1819854632822101,61,2022-12-27,12,2022,17:56:00,27,1,0,small,8.800706084906984,44062114.6849,12,6733.56,8,6637.93,141.25487138824275,0,0,108.81852459016396,2.741599614370897e-05,evening,6637.93,80802.72,0.0,19952.938690909003,-95.63000000000012,80802.72,2022,12,27,17,56,0,1963,2,25
675921000000.0,fraud_Sundaram Ltd Pvt Ltd,online_shopping,9909.69,Tejas,Chander,F,"H.No. 11, Wali Path, Delhi-607458",Eluru,Gujarat,40.3360335,-49.708903,846561.0,Airline pilot,40.348114,-49.718246,1.0,1.559306374944368,65,2022-07-25,7,2022,06:13:00,25,0,0,high,9.201369251539967,98201955.8961,15,8498.159333333333,7,9909.69,1366.7086911652636,1,0,152.45676923076925,0.0001573516805212,morning,9909.69,127472.39,0.0,1867892.646506668,1411.5306666666677,127472.39,2022,7,25,6,13,0,1958,8,12
3545280000000000.0,fraud_Roy Ltd Pvt Ltd,online_shopping,7092.5,Jivin,Gill,F,"928, Datta, Morena 825274",Srikakulam,Odisha,36.4378625,118.086256,563453.0,Learning disability nurse,36.435197,118.067385,0.0,1.7139833501565498,21,2023-03-21,3,2023,11:41:00,21,1,0,medium,8.86693415075204,50303556.25,5,7092.5,5,7092.5,0.0,0,0,337.73809523809524,0.0002416613817633,morning,7092.5,35462.5,0.0,0.0,0.0,35462.5,2023,3,21,11,41,0,2002,9,12
4976380000000000.0,fraud_Mall-Goel Pvt Ltd,online_shopping,9454.24,Alisha,Dube,F,"H.No. 950, Mahajan Chowk, Narasaraopet-847701",Akola,West Bengal,60.3979055,-70.763255,293635.0,"Psychotherapist, child",60.384216,-70.764618,1.0,1.5240436641963662,34,2022-11-11,11,2022,15:42:00,11,4,0,medium,9.154324364165436,89382653.9776,21,6636.339999999999,11,9454.24,3221.988948002459,0,0,278.0658823529412,0.0001612021340897,afternoon,9454.24,103996.64,0.0,10381212.781049997,2817.9000000000005,139363.13999999998,2022,11,11,15,42,0,1990,1,6
4721370000000000.0,fraud_De Group Pvt Ltd,fitness_and_medical,7010.6,Samaira,Sahota,M,"H.No. 91, Viswanathan Path, Avadi 584646",Chapra,Andhra Pradesh,-27.9931835,-81.484684,595801.0,Land/geomatics surveyor,-28.011238,-81.485542,1.0,2.0093352683078054,66,2024-01-05,1,2024,16:13:00,5,4,0,medium,8.855321199348392,49148512.36000001,18,5044.767777777778,8,7010.6,1942.7352644253492,1,0,106.22121212121212,0.0002866138801682,afternoon,7010.6,56084.8,0.0,3774220.307641832,1965.8322222222223,90805.82,2024,1,5,16,13,0,1957,10,3
4114890000000.0,fraud_Kothari-Chana Pvt Ltd,entertainment,9589.26,Ishita,Shah,M,"57/82, D’Alia Zila, Madurai 332784",Chapra,Uttarakhand,77.9065155,109.067441,91755.0,"Engineer, biomedical",77.923532,109.066138,1.0,1.892391601104008,30,2022-09-08,9,2022,11:22:00,8,3,0,small,9.168503279084527,91953907.3476,9,9589.26,9,9589.26,0.0,0,0,319.642,0.0001973449047271,morning,9589.26,86303.34,0.0,0.0,0.0,86303.34,2022,9,8,11,22,0,1993,8,19
3553980000000000.0,fraud_Swaminathan-Kunda Pvt Ltd,entertainment,4609.54,Divij,Rege,M,"27/803, Rau, Ramgarh 849590",Srikakulam,Jharkhand,-15.9324475,-31.20072,819668.0,Higher education lecturer,-15.928037,-31.202977,1.0,0.5465862845239661,71,2022-07-13,7,2022,12:47:00,13,2,0,high,8.436100265790168,21247859.0116,12,2427.4983333333334,4,4609.54,1665.1583233971442,1,0,64.92309859154929,0.0001185771865574,afternoon,4609.54,18438.16,0.0,2772752.2419787883,2182.0416666666665,29129.98,2022,7,13,12,47,0,1953,1,5
2299980000000000.0,fraud_Shroff and Sons Pvt Ltd,online_shopping,9395.43,Saksham,Singh,F,"414, Deo Zila, Anantapur-414027",Ambala,Bihar,61.1182955,-62.855454,543878.0,"Development worker, international aid",61.112611,-62.85813,0.0,0.6482238604988094,65,2023-05-29,5,2023,07:10:00,29,0,0,medium,9.148085108886615,88274104.8849,9,9395.43,9,9395.43,0.0,1,0,144.54507692307692,6.899352775751715e-05,morning,9395.43,84558.87,0.0,0.0,0.0,84558.87,2023,5,29,7,10,0,1958,10,23
4.65168e+18,fraud_Zachariah-Khatri Pvt Ltd,fitness_and_medical,6762.38,Oorja,Borah,F,"30/090, Kale Nagar, Navi Mumbai 039005",Serampore,Punjab,10.3913315,22.859763,807491.0,Product manager,10.385738,22.847917,1.0,1.4371790162821132,74,2024-02-14,2,2024,04:09:00,14,2,0,high,8.819278044078661,45729783.2644,7,6762.38,7,6762.38,0.0,1,0,91.38351351351352,0.000212525622086,night,6762.38,47336.66,0.0,0.0,0.0,47336.66,2024,2,14,4,9,0,1950,3,11
6011740000000000.0,"fraud_Sarma, Handa and Bhat Pvt Ltd",entertainment,704.36,Hansh,Sidhu,M,"H.No. 913, Lata Zila, Ratlam-150283",Bhagalpur,Kerala,47.230357,165.155904,786011.0,Immigration officer,47.223695,-1.3032460932720078,0.0,1.4553428204862755,67,2024-03-06,3,2024,04:16:00,6,2,0,high,6.558708310778772,496123.0096,7,704.36,7,704.36,0.0,1,0,10.512835820895525,0.002066191749228,night,704.36,4930.52,0.0,0.0,0.0,4930.52,2024,3,6,4,16,0,1957,1,26
346039000000000.0,fraud_Bassi Ltd Pvt Ltd,travel,8509.92,Vanya,Kara,F,"689, Garg Zila, Nizamabad 501102",Gandhinagar,Goa,-40.7645225,92.492698,622527.0,Event organiser,-40.755745,-1.3032460932720078,0.0,1.4553428204862755,72,2023-05-23,5,2023,16:52:00,23,1,0,medium,9.049105323832269,72418738.4064,2,8509.92,12,8539.045,0.0,1,0,118.19333333333331,0.0001710172152601,afternoon,8509.92,17019.84,0.0,0.0,0.0,17019.84,2023,5,23,16,52,0,1951,9,7
3588350000000000.0,fraud_Bumb-Golla Pvt Ltd,travel,5145.657143757881,Ryan,Wadhwa,M,"54/549, Bava Circle, Raebareli 070997",Khammam,Manipur,-67.0048695,134.322939,176553.0,Interpreter,2.3017030783132526,134.322606,0.0,1.4553428204862755,32,2023-01-02,1,2023,04:47:00,2,0,0,small,8.546102684602834,26477787.441106517,8,5145.657143757881,8,5145.657143757881,0.0,0,0,160.8017857424338,0.0002828293412925,night,5145.657143757881,41165.25715006305,0.0,0.0,0.0,41165.25715006305,2023,1,2,4,47,0,1991,10,3
370085000000000.0,fraud_Zacharia-Joshi Pvt Ltd,online_shopping,4037.88,Uthkarsh,Mandal,M,"H.No. 49, Ben Street, Durg-198652",Dehradun,Uttar Pradesh,67.669439,132.396697,498632.8993690851,Magazine features editor,2.3017030783132526,132.400965,0.0,1.4553428204862755,74,2022-06-17,6,2022,21:41:00,17,4,0,medium,8.303722704797714,16304474.8944,4,4037.88,4,4037.88,0.0,1,0,54.56594594594595,0.0003604225040086,night,4037.88,16151.52,0.0,0.0,0.0,16151.52,2022,6,17,21,41,0,1950,1,20
4226090000000.0,"fraud_Butala, Dar and Bahl Pvt Ltd",entertainment,4657.86,Saksham,Srivastava,M,"69/13, Yohannan Ganj, Bongaigaon-055122",Loni,Maharashtra,-83.3465975,91.698603,182360.0,"Research officer, trade union",-83.345903,91.689912,0.0,0.136022546416504,45,2024-04-02,4,2024,00:16:00,2,1,0,small,8.446526061998489,21695659.7796,15,6359.2373333333335,5,4657.86,1582.0150326379269,0,0,103.508,2.9202798370175145e-05,night,4657.86,23289.3,0.0,2502771.563492381,-1701.3773333333338,95388.56,2024,4,2,0,16,0,1978,12,25
5439640000000000.0,"fraud_Dara, Kakar and Mammen Pvt Ltd",online_shopping,7321.94,Lagan,Sarin,M,"75/327, Hayre Ganj, Rajahmundry 779997",Jamalpur,Rajasthan,-22.1347455,-146.642501,28082.0,Armed forces operational officer,-22.141529,-146.64904,0.0,1.0112155873090534,53,2023-10-12,10,2023,21:30:00,12,3,0,small,8.898767165664129,53610805.36359999,801,4551.134564030145,13,7321.94,2523.043721907961,0,0,138.1498113207547,0.0001381076036281,night,7321.94,485206.6100126103,0.0,6365749.622659177,2770.8054359698544,3645458.7857881463,2023,10,12,21,30,0,1970,10,27
30521500000000.0,fraud_Lalla PLC Pvt Ltd,fitness_and_medical,2537.69,Tejas,Halder,F,"83/575, Ramanathan Nagar, Nagpur-460921",Kharagpur,Uttar Pradesh,53.765668,-175.832623,556214.0,Event organiser,53.749681,-175.820782,0.0,1.940630313148268,29,2022-04-26,4,2022,02:03:00,26,1,0,medium,7.8394034789373235,6439870.5361,22,5785.276818181818,829,5115.548867906304,3122.2605009563586,0,0,87.50655172413794,0.0007647231589154,night,2537.69,25376.9,0.0,9748510.635832252,-3247.586818181818,127276.09,2022,4,26,2,3,0,1995,5,31
6011450000000000.0,fraud_Lalla PLC Pvt Ltd,online_shopping,9355.32,Drishya,Venkataraman,F,"95/664, Yadav Nagar, Firozabad 609374",Vasai-Virar,Haryana,1.9229408226670872,-154.619746,98678.0,Event organiser,54.489786,-154.626398,1.0,1.4553428204862755,69,2023-11-01,11,2023,23:03:00,1,2,0,small,9.143807329769878,87522012.3024,6,6303.606666666667,829,5115.548867906304,4727.693966959649,1,0,135.58434782608694,0.0001555631256318,night,9355.32,37421.28,0.0,22351090.245226663,3051.713333333333,37821.64,2023,11,1,23,3,0,1955,2,8
30563300000000.0,fraud_Bansal and Sons Pvt Ltd,travel,3766.58,Tejas,Barad,M,"24/85, Butala Zila, Vellore-744118",Loni,Maharashtra,1.9229408226670872,2.15007,191359.0,Clinical embryologist,60.609356,-1.3032460932720078,0.0,1.4553428204862755,60,2022-08-21,8,2022,12:35:00,21,6,1,small,8.23418816451542,14187124.8964,20,3873.595,10,3766.58,109.7950733483929,0,0,62.77633333333333,0.0003863830903594,afternoon,3766.58,37665.8,0.0,12054.958131578976,-107.01499999999989,77471.9,2022,8,21,12,35,0,1963,10,13
